pid	doc_raw	doc	score
135979	"<p>To prove the stated inequality (for normalized measure spaces): Let <span class=""math-container"" id=""1566316"">X</span> be a finite measure space and <span class=""math-container"" id=""1566317"">q \le p</span>. We have using Hölder for <span class=""math-container"" id=""1566318"">f \in L^p</span> \begin{align*}    \|f\|_q &amp;= \bigl\||f|^q\bigr\|_1^{1/q}\\\            &amp;= \bigl\|1 \cdot |f|^q\bigr\|_1^{1/q}\\\            &amp;= \|1\|_{p/(p-q)} \bigl\||f|^q\bigr\|_{p/q}^{1/q}\\\            &amp;= \mu(X)^{(p-q)/p} \|f\|_p \end{align*} If <span class=""math-container"" id=""1566319"">\mu</span> is normalized, i. e. <span class=""math-container"" id=""1566320"">\mu(X) = 1</span> (for example in <span class=""math-container"" id=""1566321"">[0,1]</span> or <span class=""math-container"" id=""1566322"">\mathbb T</span> with normalized arclength), then <span class=""math-container"" id=""1566323"">\|f\|_q \le \|f\|_p</span> for every <span class=""math-container"" id=""1566324"">q \le p</span>. especially <span class=""math-container"" id=""1566325"">\|f\|_{p-1} \le \|f\|_p</span>.</p> "	To prove the stated inequality (for normalized measure spaces): Let  X  be a finite measure space and  q \le p . We have using Hölder for  f \in L^p  \begin{align*}    \|f\|_q &= \bigl\||f|^q\bigr\|_1^{1/q}\\\            &= \bigl\|1 \cdot |f|^q\bigr\|_1^{1/q}\\\            &= \|1\|_{p/(p-q)} \bigl\||f|^q\bigr\|_{p/q}^{1/q}\\\            &= \mu(X)^{(p-q)/p} \|f\|_p \end{align*} If  \mu  is normalized, i. e.  \mu(X) = 1  (for example in  [0,1]  or  \mathbb T  with normalized arclength), then  \|f\|_q \le \|f\|_p  for every  q \le p . especially  \|f\|_{p-1} \le \|f\|_p .  	0.964065670967102
2719876	"<p>Observe we have that \begin{align} \|Ax\|_2^2= x^TA^TAx \end{align} where <span class=""math-container"" id=""25104084"">A^TA</span> is diagonalizable since it's symmetric. Then we see that \begin{align} x^TA^TAx = y^TDy \end{align} where <span class=""math-container"" id=""25104085"">D</span> consists of the square of the singular values. Hence, we get that \begin{align} \|Ax\|_2^2 = \lambda_1^2y_1^2+\lambda_2^2y_2^2. \end{align} In the case when <span class=""math-container"" id=""25104086"">\|x\|_2=1</span> then we also have that <span class=""math-container"" id=""25104087"">\|y\|_2=1</span>. Hence it follows \begin{align} \|Ax\|_2^2 \leq \max_{1\le i \le 2}\lambda_i^2 \ \ \implies \ \ \|Ax\|_2 \leq \max_{1 \le i \le 2}\lambda_i. \end{align}</p>  <p>Note that I say <strong>singular value</strong>, not <strong>eigenvalue</strong>.</p>  <p><strong>Additional</strong>: Consider \begin{align} A= \begin{pmatrix} 0 &amp; 1\\ 0 &amp; 0 \end{pmatrix} \end{align} then we see that  \begin{align} \sup_{\|x\|_2=1}\|Ax\|_2 = 1 \end{align} but the eigenvalues of <span class=""math-container"" id=""25104088"">A</span> are <span class=""math-container"" id=""25104089"">0</span>. Moreover, observe that \begin{align} A^TA= \begin{pmatrix} 0 &amp; 0\\ 0 &amp; 1 \end{pmatrix} \end{align} which means the singular values of <span class=""math-container"" id=""25104090"">A</span> are equal to <span class=""math-container"" id=""25104091"">1</span> and <span class=""math-container"" id=""25104092"">0</span>.</p> "	Observe we have that \begin{align} \|Ax\|_2^2= x^TA^TAx \end{align} where  A^TA  is diagonalizable since it's symmetric. Then we see that \begin{align} x^TA^TAx = y^TDy \end{align} where  D  consists of the square of the singular values. Hence, we get that \begin{align} \|Ax\|_2^2 = \lambda_1^2y_1^2+\lambda_2^2y_2^2. \end{align} In the case when  \|x\|_2=1  then we also have that  \|y\|_2=1 . Hence it follows \begin{align} \|Ax\|_2^2 \leq \max_{1\le i \le 2}\lambda_i^2 \ \ \implies \ \ \|Ax\|_2 \leq \max_{1 \le i \le 2}\lambda_i. \end{align}    Note that I say  singular value , not  eigenvalue .    Additional : Consider \begin{align} A= \begin{pmatrix} 0 & 1\\ 0 & 0 \end{pmatrix} \end{align} then we see that  \begin{align} \sup_{\|x\|_2=1}\|Ax\|_2 = 1 \end{align} but the eigenvalues of  A  are  0 . Moreover, observe that \begin{align} A^TA= \begin{pmatrix} 0 & 0\\ 0 & 1 \end{pmatrix} \end{align} which means the singular values of  A  are equal to  1  and  0 .  	0.9624617099761963
1965830	"<p>Here is a proof for the Euclidean norm. This approach is buried in Schäffer. J., ""<a href=""http://repository.cmu.edu/math/163/"" rel=""nofollow"">Norms and determinants of linear mappings</a>"", Technical report, CMU, Department of Mathematical Sciences, 1970. He does not use the SVD, but the idea is essentially the same.</p>  <p>Let <span class=""math-container"" id=""17537433"">A=U \Sigma V^*</span> be a singular value decomposition of <span class=""math-container"" id=""17537434"">A</span>, with <span class=""math-container"" id=""17537435"">\Sigma=\operatorname{diag} (\sigma_1,...,\sigma_n)</span>, and <span class=""math-container"" id=""17537436"">\sigma_1\ge ... \ge\sigma_n</span>.</p>  <p>Then <span class=""math-container"" id=""17537437"">\|A\| = \sigma_1, \|A^{-1}\| = {1 \over \sigma_n}</span>, and <span class=""math-container"" id=""17537438"">|\det A| = \sigma_1 \cdots \sigma_n</span>.</p>  <p>Hence <span class=""math-container"" id=""17537439"">|\det A| \le \sigma_1 \cdots \sigma_{n-1} {1 \over \|A^{-1} \|} \le \|A\|^{n-1} {1 \over \|A^{-1} \|}</span>, from which we obtain <span class=""math-container"" id=""17537440"">|\det A| \|A^{-1} \| \le \|A\|^{n-1}</span>.</p>  <p>The result is not true for general operator norms, for example, with <span class=""math-container"" id=""17537441"">A=\begin{bmatrix} {1 \over 2} &amp; 1 \\ 0 &amp; 2 \end{bmatrix}</span>, we have <span class=""math-container"" id=""17537442"">\det A = 1</span>, <span class=""math-container"" id=""17537443"">\|A^{-1} \|_\infty = 3, \|A\|_\infty  = 2</span> and so <span class=""math-container"" id=""17537444"">3=\|A^{-1} \|_\infty \not&lt; \|A\|_\infty^{2-1} = 2</span>.</p>  <p>As an aside, it is worth noting the related <a href=""https://en.wikipedia.org/wiki/Hadamard%27s_inequality"" rel=""nofollow"">Hadamard's inequality</a>, <span class=""math-container"" id=""17537445"">|\det A| \le \|Ae_1\| \cdots \|A e_n\|</span> (Euclidean norm).</p> "	"Here is a proof for the Euclidean norm. This approach is buried in Schäffer. J., "" Norms and determinants of linear mappings "", Technical report, CMU, Department of Mathematical Sciences, 1970. He does not use the SVD, but the idea is essentially the same.    Let  A=U \Sigma V^*  be a singular value decomposition of  A , with  \Sigma=\operatorname{diag} (\sigma_1,...,\sigma_n) , and  \sigma_1\ge ... \ge\sigma_n .    Then  \|A\| = \sigma_1, \|A^{-1}\| = {1 \over \sigma_n} , and  |\det A| = \sigma_1 \cdots \sigma_n .    Hence  |\det A| \le \sigma_1 \cdots \sigma_{n-1} {1 \over \|A^{-1} \|} \le \|A\|^{n-1} {1 \over \|A^{-1} \|} , from which we obtain  |\det A| \|A^{-1} \| \le \|A\|^{n-1} .    The result is not true for general operator norms, for example, with  A=\begin{bmatrix} {1 \over 2} & 1 \\ 0 & 2 \end{bmatrix} , we have  \det A = 1 ,  \|A^{-1} \|_\infty = 3, \|A\|_\infty  = 2  and so  3=\|A^{-1} \|_\infty \not< \|A\|_\infty^{2-1} = 2 .    As an aside, it is worth noting the related  Hadamard's inequality ,  |\det A| \le \|Ae_1\| \cdots \|A e_n\|  (Euclidean norm).  "	0.962037205696106
955263	"<p>It is maybe a too big cannon to use (or prove) the continuity of eigenvalues. It is well known that the (matrix) norms are continuous. This follows from the triangle inequality: <span class=""math-container"" id=""9160035""> \|A\|\leq\|B\|+\|A-B\|, \quad \|B\|\leq\|A\|+\|A-B\|\quad\Rightarrow \quad |\|A\|-\|B\||\leq\|A-B\|. </span> Therefore, if <span class=""math-container"" id=""9160036"">A</span> and <span class=""math-container"" id=""9160037"">B</span> are close then <span class=""math-container"" id=""9160038"">\|A\|</span> and <span class=""math-container"" id=""9160039"">\|B\|</span> are close as well.</p>  <p>Then use the fact that <span class=""math-container"" id=""9160040"">\|A\|=\rho(A)</span> when <span class=""math-container"" id=""9160041"">\|\cdot\|:=\|\cdot\|_2</span> is the spectral norm and <span class=""math-container"" id=""9160042"">A</span> is SPD.</p>  <p>You can relate the componentwise closeness to the normwise closeness by realizing that <span class=""math-container"" id=""9160043""> \|A\|_2=\max_{\|x\|_2=1}\|Ax\|_2\leq n\max_{1\leq i,j\leq n}|a_{ij}|=:n\|A\|_{\max} </span> (or by simply showing that <span class=""math-container"" id=""9160044"">\|A\|_{\max}</span> is a norm and use the fact that norms on a finite-dimensional space are equivalent). Therefore, if <span class=""math-container"" id=""9160045"">|a_{ij}-b_{ij}|&lt;\epsilon</span> for all <span class=""math-container"" id=""9160046"">i,j=1,\ldots,n</span> and some <span class=""math-container"" id=""9160047"">\epsilon&gt;0</span>, we have <span class=""math-container"" id=""9160048"">|\|A\|_2-\|B\|_2|&lt;\delta</span> with <span class=""math-container"" id=""9160049"">\delta:=\epsilon/n</span>.</p> "	It is maybe a too big cannon to use (or prove) the continuity of eigenvalues. It is well known that the (matrix) norms are continuous. This follows from the triangle inequality:   \|A\|\leq\|B\|+\|A-B\|, \quad \|B\|\leq\|A\|+\|A-B\|\quad\Rightarrow \quad |\|A\|-\|B\||\leq\|A-B\|.   Therefore, if  A  and  B  are close then  \|A\|  and  \|B\|  are close as well.    Then use the fact that  \|A\|=\rho(A)  when  \|\cdot\|:=\|\cdot\|_2  is the spectral norm and  A  is SPD.    You can relate the componentwise closeness to the normwise closeness by realizing that   \|A\|_2=\max_{\|x\|_2=1}\|Ax\|_2\leq n\max_{1\leq i,j\leq n}|a_{ij}|=:n\|A\|_{\max}   (or by simply showing that  \|A\|_{\max}  is a norm and use the fact that norms on a finite-dimensional space are equivalent). Therefore, if  |a_{ij}-b_{ij}|<\epsilon  for all  i,j=1,\ldots,n  and some  \epsilon>0 , we have  |\|A\|_2-\|B\|_2|<\delta  with  \delta:=\epsilon/n .  	0.9620344042778015
1961789	"<p>This is nothing but the dual norm of the the norm <span class=""math-container"" id=""18176329"">x \mapsto \|x\|_A:= \langle x, Ax\rangle^{1/2} = \|A^{1/2}x\|_2</span> induced by the postive-definite matrix (p.d) <span class=""math-container"" id=""18176330"">A</span>, evaluated at the point <span class=""math-container"" id=""18176331"">a := a_1-a_2</span>. The value can be computed analytically as <span class=""math-container"" id=""18176332"">\|A^{-1/2}a\|_2</span> and is attained by setting <span class=""math-container"" id=""18176333"">x = \frac{1}{\|A^{-1/2}a\|_2}A^{-1/2}a</span> in the quotient <span class=""math-container"" id=""18176334"">\langle x, a\rangle /\|x\|_A</span>. Indeed,</p>  <p><span class=""math-container"" id=""18176335""> \begin{aligned} \max_{x \ne 0} \frac{\langle x, a\rangle}{(x^TAx)^{1/2}} &amp;= \max_{y \ne 0}\frac{\langle A^{-1/2}y,a\rangle}{\|y\|_2} = \max_{\|y\|_2 \le 1} \langle y, A^{-1/2}a\rangle = \|A^{-1/2}a\|_2. \end{aligned} </span> where we've used the change of variable <span class=""math-container"" id=""18176336"">y = A^{1/2}x</span>.</p>  <p>In particular, we've shown that the dual of the norm induced by a p.s.d matrix is the norm induced by it's inverse. That is, that induced norms <span class=""math-container"" id=""18176337"">\|.\|_A</span> and <span class=""math-container"" id=""18176338"">\|.\|_{A^{-1}}</span> are duals to each other.</p>  <p><strong>N.B.</strong> Your problem doesn't make sense if <span class=""math-container"" id=""18176339"">A</span> is not strictly positive-definite, because for positive semi-definite matrices, the denominator <span class=""math-container"" id=""18176340"">x^TAx</span> can be equal zero for non-zero <span class=""math-container"" id=""18176341"">x</span>.</p> "	This is nothing but the dual norm of the the norm  x \mapsto \|x\|_A:= \langle x, Ax\rangle^{1/2} = \|A^{1/2}x\|_2  induced by the postive-definite matrix (p.d)  A , evaluated at the point  a := a_1-a_2 . The value can be computed analytically as  \|A^{-1/2}a\|_2  and is attained by setting  x = \frac{1}{\|A^{-1/2}a\|_2}A^{-1/2}a  in the quotient  \langle x, a\rangle /\|x\|_A . Indeed,     \begin{aligned} \max_{x \ne 0} \frac{\langle x, a\rangle}{(x^TAx)^{1/2}} &= \max_{y \ne 0}\frac{\langle A^{-1/2}y,a\rangle}{\|y\|_2} = \max_{\|y\|_2 \le 1} \langle y, A^{-1/2}a\rangle = \|A^{-1/2}a\|_2. \end{aligned}   where we've used the change of variable  y = A^{1/2}x .    In particular, we've shown that the dual of the norm induced by a p.s.d matrix is the norm induced by it's inverse. That is, that induced norms  \|.\|_A  and  \|.\|_{A^{-1}}  are duals to each other.    N.B.  Your problem doesn't make sense if  A  is not strictly positive-definite, because for positive semi-definite matrices, the denominator  x^TAx  can be equal zero for non-zero  x .  	0.961755096912384
911322	"<p>Any induced norm satisfies <span class=""math-container"" id=""8769921"">\|A\|\ge \rho(A)</span>, where <span class=""math-container"" id=""8769922"">\rho(A)</span> is the spectral radius of <span class=""math-container"" id=""8769923"">A</span>, <em>i.e.</em> the largest absolute value of its eigenvalues. This fact is stated without proof <a href=""http://en.wikipedia.org/w/index.php?title=Matrix_norm&amp;oldid=622243996#Induced_norm"" rel=""nofollow"">in Wikipedia</a>; here is a proof.</p>  <blockquote>   <p>Any induced norm is of the form   <span class=""math-container"" id=""8769924"">\|A\|=\max_x\frac{\|Ax\|}{\|x\|}.</span> Let <span class=""math-container"" id=""8769925"">x^*</span> be an eigenvector corresponding to the eigenvalue <span class=""math-container"" id=""8769926"">\lambda^*</span> with the largest absolute value. Then <span class=""math-container"" id=""8769927"">\|A\|\ge\frac{\|Ax^*\|}{\|x^*\|}=\frac{\|\lambda^*x^*\|}{\|x^*\|}=|\lambda^*|\frac{\|x^*\|}{\|x^*\|}=|\lambda^*|.</span></p> </blockquote>  <p>Let <span class=""math-container"" id=""8769928"">A=\begin{bmatrix}1&amp;0\\0&amp;0\end{bmatrix}</span>. Then your norm is <span class=""math-container"" id=""8769929"">\|A\|=\dfrac1{\sqrt2}\|A\|_F=\dfrac1{\sqrt2}</span> while <span class=""math-container"" id=""8769930"">\rho(A)=1</span>, contradicting the above inequality.</p> "	Any induced norm satisfies  \|A\|\ge \rho(A) , where  \rho(A)  is the spectral radius of  A ,  i.e.  the largest absolute value of its eigenvalues. This fact is stated without proof  in Wikipedia ; here is a proof.        Any induced norm is of the form    \|A\|=\max_x\frac{\|Ax\|}{\|x\|}.  Let  x^*  be an eigenvector corresponding to the eigenvalue  \lambda^*  with the largest absolute value. Then  \|A\|\ge\frac{\|Ax^*\|}{\|x^*\|}=\frac{\|\lambda^*x^*\|}{\|x^*\|}=|\lambda^*|\frac{\|x^*\|}{\|x^*\|}=|\lambda^*|.      Let  A=\begin{bmatrix}1&0\\0&0\end{bmatrix} . Then your norm is  \|A\|=\dfrac1{\sqrt2}\|A\|_F=\dfrac1{\sqrt2}  while  \rho(A)=1 , contradicting the above inequality.  	0.9617016315460205
2407247	"<p>For the identity map <span class=""math-container"" id=""22220623"">I</span> </p>  <p><span class=""math-container"" id=""22220624"">\|I\|_{op}=\sup \{|L(x)| : |x|=1 \}=\sup \{|x| : |x|=1 \}=1.</span></p>  <p><span class=""math-container"" id=""22220625""> \|I\|_{tr} = \sum_{i=1}^{n}\sum_{j=1}^{n}(a_{i,j})^2= \sum_{i=1}^{n}\sum_{j=1}^{n}(\delta_{i,j})^2=n</span></p>  <p>(I recall that <span class=""math-container"" id=""22220626"">\delta_{i,j}=1</span> if <span class=""math-container"" id=""22220627"">i=j</span> and <span class=""math-container"" id=""22220628"">0</span>, otherwise).</p>  <p>I guess that there should be taken a root from <span class=""math-container"" id=""22220629"">\|L\|_{tr}</span> in order to make it norm, that is to assure that <span class=""math-container"" id=""22220630"">\|\lambda L\|_{tr}=|\lambda|\|L\|_{tr}</span> for each real <span class=""math-container"" id=""22220631"">\lambda</span>, because in the present state we have <span class=""math-container"" id=""22220632"">\|\lambda L\|_{tr}= |\lambda|^2\|L\|_{tr}</span>. In particular, <span class=""math-container"" id=""22220633"">\|\lambda I\|_{op}=|\lambda|</span>, whereas <span class=""math-container"" id=""22220634"">\|\lambda I\|_{tr}=|\lambda|^2</span>, so <span class=""math-container"" id=""22220635"">0&lt;|\lambda|&lt;1</span> the left part inequality fails too. But for corrected norm <span class=""math-container"" id=""22220636"">\|L\|_{tr}=\sqrt{\sum_{i=1}^{n}\sum_{j=1}^{m}(a_{i,j})^2}</span> the inequality <span class=""math-container"" id=""22220637""> \|L\|_{op} \leq \|L\|_{tr}</span>  indeed follows from Cauchy-Schwartz inequality.</p> "	For the identity map  I      \|I\|_{op}=\sup \{|L(x)| : |x|=1 \}=\sup \{|x| : |x|=1 \}=1.     \|I\|_{tr} = \sum_{i=1}^{n}\sum_{j=1}^{n}(a_{i,j})^2= \sum_{i=1}^{n}\sum_{j=1}^{n}(\delta_{i,j})^2=n    (I recall that  \delta_{i,j}=1  if  i=j  and  0 , otherwise).    I guess that there should be taken a root from  \|L\|_{tr}  in order to make it norm, that is to assure that  \|\lambda L\|_{tr}=|\lambda|\|L\|_{tr}  for each real  \lambda , because in the present state we have  \|\lambda L\|_{tr}= |\lambda|^2\|L\|_{tr} . In particular,  \|\lambda I\|_{op}=|\lambda| , whereas  \|\lambda I\|_{tr}=|\lambda|^2 , so  0<|\lambda|<1  the left part inequality fails too. But for corrected norm  \|L\|_{tr}=\sqrt{\sum_{i=1}^{n}\sum_{j=1}^{m}(a_{i,j})^2}  the inequality   \|L\|_{op} \leq \|L\|_{tr}   indeed follows from Cauchy-Schwartz inequality.  	0.9616745114326477
3007382	"<p>Observe here you have <span class=""math-container"" id=""27854095"">\begin{align} \|A(x-y)\|_2 \leq \|A\|_\text{op}\|x-y\|_2 \end{align}</span> where <span class=""math-container"" id=""27854096"">\begin{align} \|A\|_\text{op} = \sup_{\|x\|_2=1}\|Ax\|_2 = \sigma_\text{max}(A) \leq \left(\sum^n_{i=1}\sum^n_{j=1}|a_{ij}|^2\right)^{1/2} =\sqrt{\frac{39}{50}}&lt;1 \end{align}</span> where <span class=""math-container"" id=""27854097"">\sigma_\text{max}(A)</span> denotes the largest singular value of <span class=""math-container"" id=""27854098"">A</span>. </p> "	Observe here you have  \begin{align} \|A(x-y)\|_2 \leq \|A\|_\text{op}\|x-y\|_2 \end{align}  where  \begin{align} \|A\|_\text{op} = \sup_{\|x\|_2=1}\|Ax\|_2 = \sigma_\text{max}(A) \leq \left(\sum^n_{i=1}\sum^n_{j=1}|a_{ij}|^2\right)^{1/2} =\sqrt{\frac{39}{50}}<1 \end{align}  where  \sigma_\text{max}(A)  denotes the largest singular value of  A .   	0.9615275859832764
1960574	"<p>If <span class=""math-container"" id=""18170812"">A</span> is positive definite then the eigenvalues of <span class=""math-container"" id=""18170813"">A</span> are all positive. In particular, the smallest eigenvalue, say <span class=""math-container"" id=""18170814"">\lambda_s</span>, will be nonzero. Next observe \begin{align} \frac{1}{2}x^TAx-b^Tx=\frac{1}{2}x^TQ^TDQx-b^Tx=\geq\frac{\lambda_s}{2}\| Qx\|^2-\|b\|\|x\|=\frac{\lambda_s}{2}\|x\|^2-\|b\|\|x\|. \end{align} Thus as <span class=""math-container"" id=""18170815"">\|x\|\rightarrow \infty</span> we see that <span class=""math-container"" id=""18170816"">f</span> will also go to infinity.</p>  <p>For the converse direction, assume <span class=""math-container"" id=""18170817"">A</span> is not positive definite then there is an eigen-direction corresponding to a non-positive eigenvalue, say <span class=""math-container"" id=""18170818"">x</span>. Then we see that if <span class=""math-container"" id=""18170819"">\lambda&lt;0</span> then \begin{align}  f(\alpha x)= \frac{\lambda\alpha^2}{2}\|x\|^2-\alpha b^Tx\leq \frac{\lambda\alpha^2}{2}\|x\|^2+|\alpha|\|b\|\| x\| \end{align} which goes to negative infinity as <span class=""math-container"" id=""18170820"">|\alpha|\rightarrow \infty</span>. For the case <span class=""math-container"" id=""18170821"">\lambda=0</span>, we will leave it as an exercise for the reader.</p> "	If  A  is positive definite then the eigenvalues of  A  are all positive. In particular, the smallest eigenvalue, say  \lambda_s , will be nonzero. Next observe \begin{align} \frac{1}{2}x^TAx-b^Tx=\frac{1}{2}x^TQ^TDQx-b^Tx=\geq\frac{\lambda_s}{2}\| Qx\|^2-\|b\|\|x\|=\frac{\lambda_s}{2}\|x\|^2-\|b\|\|x\|. \end{align} Thus as  \|x\|\rightarrow \infty  we see that  f  will also go to infinity.    For the converse direction, assume  A  is not positive definite then there is an eigen-direction corresponding to a non-positive eigenvalue, say  x . Then we see that if  \lambda<0  then \begin{align}  f(\alpha x)= \frac{\lambda\alpha^2}{2}\|x\|^2-\alpha b^Tx\leq \frac{\lambda\alpha^2}{2}\|x\|^2+|\alpha|\|b\|\| x\| \end{align} which goes to negative infinity as  |\alpha|\rightarrow \infty . For the case  \lambda=0 , we will leave it as an exercise for the reader.  	0.9615047574043274
2486906	"<p>I mistakenly thought <span class=""math-container"" id=""23009987"">\|\cdot\|</span> was the <span class=""math-container"" id=""23009988"">\ell^2</span>-norm. See below the line for the general situation.</p>  <p>Hint: <span class=""math-container"" id=""23009989"">\|Ax\|^2=\left\|\begin{bmatrix}\lambda_1 x_1 \\ \vdots \\ \lambda_n x_n\end{bmatrix}\right\|^2 = \lambda_1^2 x_1^2 + \cdots + \lambda_n^2 x_n^2 \le (\max_i \lambda_i^2) (x_1^2 + \cdots + x_n^2) = (\max_i \lambda_i^2) \|x\|^2.</span> By looking at the definition of <span class=""math-container"" id=""23009990"">\|A\|</span>, can you now compute <span class=""math-container"" id=""23009991"">\|A\|</span>? Computing <span class=""math-container"" id=""23009992"">\|A^{-1}\|</span> is similar, since it is also a diagonal matrix.</p>  <hr>  <p>General situation:</p>  <ol> <li>For any <a href=""https://en.wikipedia.org/wiki/Matrix_norm#Definition"" rel=""nofollow noreferrer"">[submultiplicative] matrix norm</a> <span class=""math-container"" id=""23009993"">\|\cdot\|</span>, we have <span class=""math-container"" id=""23009994"">\|A\| \ge \max_i |\lambda_i|</span>. (See below.)</li> <li>Since subordinate norms are submultiplicative matrix norms, this inequality holds in the setting of your question.</li> <li>Moreover, by considering <span class=""math-container"" id=""23009995"">x</span> being the standard basis vectors, we see that we actually have the equality <span class=""math-container"" id=""23009996"">\|A\| = \max_i |\lambda_i|</span>. Can you conclude from here?</li> </ol>  <p>Proof of Claim 1: Let <span class=""math-container"" id=""23009997"">\|\cdot \|</span> be a [submultiplicative] matrix norm. Let <span class=""math-container"" id=""23009998"">x</span> be a <span class=""math-container"" id=""23009999"">\lambda_i</span>-eigenvector, and let <span class=""math-container"" id=""23010000"">X</span> be the <span class=""math-container"" id=""23010001"">n \times n</span> matrix whose columns are all <span class=""math-container"" id=""23010002"">x</span>. Then <span class=""math-container"" id=""23010003"">|\lambda_i| \|X\| = \|\lambda_i X\| = \|A X\| \le \|A\| \|X\|.</span></p> "	I mistakenly thought  \|\cdot\|  was the  \ell^2 -norm. See below the line for the general situation.    Hint:  \|Ax\|^2=\left\|\begin{bmatrix}\lambda_1 x_1 \\ \vdots \\ \lambda_n x_n\end{bmatrix}\right\|^2 = \lambda_1^2 x_1^2 + \cdots + \lambda_n^2 x_n^2 \le (\max_i \lambda_i^2) (x_1^2 + \cdots + x_n^2) = (\max_i \lambda_i^2) \|x\|^2.  By looking at the definition of  \|A\| , can you now compute  \|A\| ? Computing  \|A^{-1}\|  is similar, since it is also a diagonal matrix.       General situation:      For any  [submultiplicative] matrix norm   \|\cdot\| , we have  \|A\| \ge \max_i |\lambda_i| . (See below.)   Since subordinate norms are submultiplicative matrix norms, this inequality holds in the setting of your question.   Moreover, by considering  x  being the standard basis vectors, we see that we actually have the equality  \|A\| = \max_i |\lambda_i| . Can you conclude from here?      Proof of Claim 1: Let  \|\cdot \|  be a [submultiplicative] matrix norm. Let  x  be a  \lambda_i -eigenvector, and let  X  be the  n \times n  matrix whose columns are all  x . Then  |\lambda_i| \|X\| = \|\lambda_i X\| = \|A X\| \le \|A\| \|X\|.  	0.9613463282585144
117974	"<p>You could of course generalize your current measure</p>  <p>\begin{align}  S(X) = \frac{\frac{k^{(1/m)}}{k^{(1/n)}} -\frac{\|X\|_m}{\|X\|_n} } {\frac{k^{(1/m)}}{k^{(1/n)}}-1} \end{align}</p>  <p>while preserving your properties you specified.</p>  <p>An interesting special case could be <span class=""math-container"" id=""1367416"">m = 1, n \to \infty</span>, in which case the expression simplifies to</p>  <p>\begin{equation}  S(X) = \frac{k-\frac{\|X\|_1}{\|X\|_c}}{k-1} \end{equation}</p>  <p>where <span class=""math-container"" id=""1367417"">c = \infty</span>, (for some reason, mathjax refused to render when I inserted <span class=""math-container"" id=""1367418"">\infty</span> directly in the fraction)</p> "	You could of course generalize your current measure    \begin{align}  S(X) = \frac{\frac{k^{(1/m)}}{k^{(1/n)}} -\frac{\|X\|_m}{\|X\|_n} } {\frac{k^{(1/m)}}{k^{(1/n)}}-1} \end{align}    while preserving your properties you specified.    An interesting special case could be  m = 1, n \to \infty , in which case the expression simplifies to    \begin{equation}  S(X) = \frac{k-\frac{\|X\|_1}{\|X\|_c}}{k-1} \end{equation}    where  c = \infty , (for some reason, mathjax refused to render when I inserted  \infty  directly in the fraction)  	0.9608859419822693
